기계설계기사,진로 및 전망," 기계, 조선, 항공, 전기, 전자, 건설, 환경, 플랜트엔지니어링분야 등의 컴퓨터응용 설계부서, CAD/CAM시스템 컨설 팅 회사, 자동차 관련 용품 설계 업체, 금형 설계 및 제조업체, 기타 산업기계설계 생산업체, 국가 및 지방자치 단체 기술직 공무원 등으로 진출한다."
기계설계기사,취득방법,"① 시 행 처 : 한국산업인력공단 ② 관련학과 : 전문대학 및 대학의 기계설계공학, 기계공학, 메카트로닉스공학 자동차공학 등 기계관련학과, ③ 시험과목 - 필기 1. 재료역학 2. 기계제작법 3. 기계설계 및 기계재료 4. 기구학 및 CAD - 실기 : 기계설계실무 ④ 검정방법 - 필기 : 객관식 4지 택일형, 과목당 20문항(과목당 30분) - 실기 : 작업형(7시간 30분정도) ⑤ 합격기준 - 필기 : 100점을 만점으로 하여 과목당 40점이상, 전과목 평균 60점이상 - 실기 : 100점을 만점으로 하여 60점이상 "
기상감정기사,개요,"기상감정기사는 기상의 영향을 분석하는 당사자들의 이해관계에 밀접한 영향을 미치게 되는 것으로 높은 전문성과 공정성이 요구되는 업무로 날씨보험, 기상관련 파생상품 거래에 대한 수요자의 요구에 따라 기상현상을 과학적으로 규명할 수 있는 자격 "
기상감정기사,변천과정,"2012년 기상감정기사로 신설(대통령령 제22507호, 2010.11.26)"
기상감정기사,수행직무,"기상 공학적 기술이론 지식을 가지고 조사·확인·분석·감정 등 과거 특정 지역·기간의 기상현상에 대한 구체적인 실제 기록이 부재한 경우 해당 기상현상을 과학적으로 추정하고, 그 기상현상이 특정 사건에 미칠 수 있는 영향을 감정 평가한 의견을 제시하는 직무"
기상감정기사,실시기관 홈페이지,http://www.q-net.or.kr
기상감정기사,위 자격취득자에 대한 법령상 우대현황,"순번법령명조문내역활용내용1경찰공무원임용령제16조 특별채용의 요건특별채용의 자격2고등학교 졸업학력 검정고시 규칙제12조 과목면제과목면제3공무원수당 등에 관한 규정제14조 특수업무수당(별표11)특수업무수당지급4공무원임용시험령제27조 경력경쟁채용시험등의 응시자격 등(별표7, 8)경력경쟁채용시험에 응시5공무원임용시험령제31조채용시험의특전(별표11,12)6급 이하 공무원 및 기능직공무원 채용시험 가산대상 자격증6공직자윤리법 시행령제34조 취업승인관할 공직자윤리위원회가 취업승인을 하는 경우7공직자윤리법의 시행에 관한 대법원규칙제37조 취업승인 신청퇴직공직자의 취업승인 요건8공직자윤리법의 시행에 관한 헌법재판소규칙제20조 취업승인퇴직공직자의 취업승인 요건9교원자격검정령 시행규칙제9조 무시험검정의 신청실기교사 무시험검정인 때에는 국가기술자격증 사본(해당과목에 한한다)을 첨부하여야 무시험자격10교육감 소속 지방공무원 평정규칙제23조 자격증 등의 가점5급 이하 공무원, 연구사·지도사 및 기능직공무원이 자격증을 소지한 경우 점수 가점 평정11국가공무원법제36조의2 채용시험의 가점채용시험의 가점12국가과학기술 경쟁력강화를 위한 이공계지원특별법 시행령제20조 연구기획평가사의 자격시험연구기획평가사 자격시험 일부 면제13국가과학기술 경쟁력강화를 위한 이공계지원특별법 시행령제2조 이공계인력의 범위 등이공계인력의 정의14국가기술자격법제14조 국가기술자격 취득자에 대한 우대국가기술자격 취득자를 우대15국가기술자격법 시행규칙제21조 시험위원의 자격 등(별표16)시험위원의 자격16국가기술자격법 시행규칙제5조 응시자격(별표3)기술사 응시자격17국가기술자격법 시행령제12조2 국가기술자격의 등급과 응시자격(별표1의2)기술·기능분야 국가기술자격의 응시자격18국가기술자격법 시행령제27조 국가기술자격취득자의 취업 등에 대한 우대채용·보수 및 승진 등에 있어 해당 직무분야의 국가기술자격취득자를 우대19국가를 당사자로 하는 계약에 관한 법률 시행규칙제7조 원가계산을 할 때 단위당 가격의 기준가격을 적용함에 있어 해당 노임단가에 그 노임단가의 100분의 15 이하에 해당하는 금액을 가산20국외유학에 관한 규정제5조 자비유학자격자비유학을 할 수 있는자21국회인사규칙제20조 경력경쟁채용등의 요건동종직무에 관한 자격증소지자를 경력경쟁채용하는 경우22군무원인사법 시행규칙제16조 시험과목의 일부 면제 등국가에서 실시한 각종 자격·면허시험에 합격한 사람의 자격이 임용예정 직급과 관련이 있는 경우에는 그 자격·면허시험에 이미 응시한 시험과목에 대한 시험은 면제23군무원인사법 시행규칙제27조 가산점(별표4)승진후보자 명부작성시 자격증 및 면허증 소지자 가산24군무원인사법 시행령제10조 특별채용 요건(별표4)특별채용시험에 의하여 신규채용 할 수 있는 자격25군인사법 시행규칙제14조 부사관의 임용부사관의 자격26군인사법시행령제44조 전역보류(별표4)정밀장비기술자,군의필수기술분야에종사하는자의범위27근로자직업능력 개발법 시행령제27조 직업능력개발훈련을 위하여 근로자를 가르칠 수 있는 사람직업능력개발 훈련교사의 정의28근로자직업능력 개발법 시행령제28조 직업능력개발훈련교사의 자격 취득(별표2)직업능력개발 훈련교사의 자격29근로자직업능력 개발법 시행령제38조 다기능기술자과정의 학생선발방법정원 내 특별전형 대상자30근로자직업능력 개발법 시행령제44조 교원 등의 임용교원을 임용할 때 자격증 소지자 우대31기상관측표준화법 시행령제5조 기상관측업무 종사자의 기준기상관측업무 종사자의 기준32기상산업진흥법 시행령제12조 기상 분야 자격기상예보사나 기상감정사 면허를 받으려는 사람의 자격33기술사법제6조 기술사사무소의 개설 등록 등합동기술사 사무소 개설에 필요한 자격34독학에 의한 학위취득에 관한 법률 시행규칙제4조 국가기술자격 취득자에 대한 시험면제 범위 등자격취득분야와 동일한 분야의 시험에 응시하는 자에 대하여는 해당 과정별 인정시험 면제35독학에 의한 학위취득에 관한 법률 시행령제9조 시험과목면제 대상시험과목의 전부 또는 일부를 면제받을 수 있는 자36문화산업진흥 기본법 시행령제26조 기업부설창작연구소 등의 인력ㆍ시설 등의 기준기업부설창작연구소의 인력기준37법원계약직 공무원 규칙제3조 채용자격(별표2)전문계약직공무원의 채용자격기준38병역법제53조 전시근로소집 대상 등전시근로소집 대상 제2국민역 (제외)39병역법 시행령제79조 기간산업 분야 종사자 등의 산업기능요원 편입(별표2)기간산업분야종사자등의 산업기능요원 편입40병역법 시행령제83조 전문연구요원 및 산업 기능요원이 종사할 해당 분야 등분야에 종사해야할 전문연구요원 및 산업기능요원41부품·소재전문기업 등의 육성에 관한 특별조치법 시행령제14조 부품·소재기술개발 전문기업의 지원기준 등부품·소재기술개발전문기업의 기술개발전담요원42비상대비자원 관리법제2조 대상자원의 범위대상자원의 범위 (인력자원)43선박직원법 시행령제11조 시험과목필기시험의 해당 과목을 면제44여성과학기술인 육성 및 지원에 관한 법률 시행령제2조 정의여성과학기술인의 자격45연구직 및 지도직공무원의 임용 등에 관한 규정제12조 전직시험의 면제(별표2의5)전직시험없이 전직임용 자격46연구직 및 지도직공무원의 임용 등에 관한 규정제26조의2 채용시험의특전(별표7)연구사 및 지도사공무원 채용시험 응시하는 경우 점수 가산47연구직 및 지도직공무원의 임용 등에 관한 규정제7조의2 특별채용시험의 응시자격(별표2의5)연구직 또는 지도직공무원의 특별채용시험 응시 자격48중소기업인력지원 특별법제28조 근로자의 창업지원 등당해 직종과 관련된 분야에서 신기술에 기반한 창업을 하고자 하는 경우 지원49중소기업진흥에 관한 법률제48조 1차 시험의 면제1차 시험을 면제50중소기업창업 지원법 시행령제20조 중소기업상담회사의 등록요건(별표1)중소기업상담회사가 보유하여야 하는 전문인력51중소기업창업 지원법 시행령제6조 창업보육센터사업자의 지정(별표1)창업보육센터사업자의 전문인력52지방공무원임용령제17조 경력경쟁임용시험등을 통한 임용의 요건경력경쟁임용 하려는 경우53지방공무원 임용령제55조의3 자격증 소지자에 대한 신규임용시험의 특전6급 이하 공무원 및 기능직공무원 신규임용시험 시 필기시험 점수 가산54지방공무원 평정규칙제23조 자격증 등의 가점5급 이하 공무원, 연구사·지도사 및 기능직공무원이 자격증을 소지한 경우 점수 가점 평정55지방공무원법제34조의2 신규임용시험의 가점공무원 신규임용시험시 점수 가산56지방자치단체를 당사자로 하는 계약에 관한 법률 시행규칙제7조 원가계산시 단위당 가격의 기준지방자치단체의 장 또는 계약담당자는 가격을 적용함에 있어 당해 노임단가에 동 노임단가의 100분의 15이하에 해당하는 금액을 가산57지방자치단체를 당사자로 하는 계약에 관한 법률 시행령제106조 계약심의위원회의 구성계약심의위원회의 위원58지역균형개발 및 지방중소기업 육성에 관한 법률 시행령제59조 인력의 지역정착지원인력의 지역정착지원59헌법재판소 공무원 수당규칙제6조 특수업무수당(별표2)특수업무수당지급 * updated : '13.12.14"
기상감정기사,진로 및 전망,"ㅇ기상청, 기상연구소, 한국천문연구원 등의 정부기관 또는 연구기관에 진출하거나 TV 방송국의 일기예보 담당자 및 담당부서에 진출할 수 있고 기상사업체 또는 기상정보지원기관에 고용ㅇ 기상예보는 주로 일반대중을 위해 제공되지만, 그 외 경제적인 이유나 항해, 항공, 농·어업 및 공익사업 등에도 안전상의 이유로 중요하게 활용 되고 정부기관 외에 민간부문에서의 기상 전문인력에 대한 수요도 증가할 전망"
기상감정기사,취득방법,"① 시 행 처 : 한국산업인력공단 ② 관련학과 : 전문대학 및 대학의환경공학, 대기학과관련학과 ③ 시험과목 - 필기 : 1.일반기상학 2.기상관측법 3.일기해석 4.기상통계 5. 감정일반 - 실기 :기상감정 실무 ④ 검정방법 - 필기 : 과목당 객관식 20문항 (과목당30분) - 실기 : 작업형(4시간 정도) ⑤ 합격기준 - 필기 : 100점을 만점으로 하여 과목당 40점 이상, 전과목 평균 60점 이상 - 실기 : 100점을 만점으로 하여 60점 이상."
기상기사,개요,"정확한 기상예측은 국민의 편의를 도모하며, 사전에 인적, 물적 피해를 예방하는 기능을 한다. 이를 위해 기상 및 천문 관측장비를 사용하여 정확하게 기상예보 업무를 수행할  수 있는 기술인력이 필요하게 되어 자격제도 제정. "
기상기사,변천과정,’74.10.16. 대통령령 제7283호’98.05.09. 대통령령 제15794호현재기상기사1급기상기사기상기사
기상기사,수행직무,"기류의 방향, 속도, 기압, 온도, 습도 및 기타 지구대기의 물리적 특성과 이들에 영향 을 미치는 요인을 조사, 탐구하여 기상도를 작성하며 장·단기 기상예보를 위한 관측 된 자료를 분석, 발표하는 직무 수행. "
기상기사,실시기관 홈페이지,http://www.q-net.or.kr
기상기사,실시기관명,한국산업인력공단 
기상기사,위 자격취득자에 대한 법령상 우대현황,"순번법령명조문내역활용내용1건설기술관리법 시행규칙제15조의4 품질시험 및 검사의 실시(별표11)건설공사 품질관리를 위한 품질관리자의 배치기준2건설산업기본법 시행령제13조 건설업의 등록기준(별표2)건설업의 등록기준3건설산업기본법 시행령제35조 건설기술자의 현장배치기준등(별표5)공사예정금액의 규모별 건설기술자 배치기준4경찰공무원임용령제16조 특별채용의 요건특별채용의 자격5고등학교 졸업학력 검정고시 규칙제12조 과목면제고시합격자로 가늠 또는 과목면제6공무원수당 등에 관한 규정제14조 특수업무수당(별표11)특수업무수당지급7공무원임용시험령제27조 특별채용시험의 응시자격 등(별표7, 8)특별채용시험에 응시8공무원임용시험령제31조 채용시험의 특전(별표10, 12)6급 이하 공무원 및 기능직공무원 채용시험 가산대상 자격증9공직자윤리법 시행령제34조 취업승인관할 공직자윤리위원회가 취업승인을 하는 경우10공직자윤리법의 시행에 관한 대법원규칙제37조 취업승인퇴직공직자의 취업승인 요건11공직자윤리법의 시행에 관한 헌법재판소규칙제20조 취업승인퇴직공직자의 취업승인 요건12교원자격검정령 시행규칙제9조 무시험검정의 신청실기교사무시험검정인 때에는 국가기술자격증 사본(해당과목에 한한다)을 첨부하여야 무시험자격13교육감 소속 지방공무원 평정규칙제23조 자격증 등의 가점5급 이하 공무원, 연구사·지도사 및 기능직공무원이 자격증을 소지한 경우 점수 가점 평정14국가공무원법제36조의2 채용시험의 가점채용시험의 가점15국가과학기술 경쟁력강화를 위한 이공계지원특별법 시행령제20조 연구기획평가사의 자격시험연구기획평가사 자격시험 일부 면제16국가과학기술 경쟁력강화를 위한 이공계지원특별법 시행령제2조 이공계인력의 범위 등이공계인력의 정의17국가기술자격법제14조 국가기술자격 취득자에 대한 우대국가기술자격 취득자를 우대18국가기술자격법 시행규칙제21조 시험위원의 자격 등(별표16)시험위원의 자격19국가기술자격법 시행령제10조 국가기술자격의 등급과 응시자격(별표1의2)기술·기능분야 국가기술자격의 응시자격20국가기술자격법 시행령제27조 국가기술자격취득자의 취업 등에 대한 우대채용·보수 및 승진 등에 있어 해당 직무분야의 국가기술자격취득자를 우대21국가를 당사자로 하는 계약에 관한 법률 시행규칙제7조 원가계산을 할 때 단위당 가격의 기준가격을 적용함에 있어 해당 노임단가에 그 노임단가의 100분의 15 이하에 해당하는 금액을 가산22국외유학에 관한 규정제5조 자비유학자격자비유학을 할수 있는자23국회인사규칙제20조 특별채용의 요건동종직무에 관한 자격증소지자를 특별채용하는 경우24군무원인사법 시행규칙제16조 시험과목의 일부 면제 등국가에서 실시한 각종 자격·면허시험에 합격한 사람의 자격이 임용예정 직급과 관련이 있는 경우에는 그 자격·면허시험에 이미 응시한 시험과목에 대한 시험은 면제25군무원인사법 시행규칙제27조 가산점(별표4)승진후보자 명부작성시 자격증 및 면허증 소지자 가산26군무원인사법 시행령제10조 특별채용 요건(별표4)특별채용시험에 의하여 신규채용할 수 있는 자격27군인사법 시행규칙제14조 부사관의 임용부사관의 자격28군인사법 시행령제44조 전역보류(별표2, 별표5)정밀장비기술자, 군의 필수기술분야에 종사하는 자의 범위29근로자직업능력 개발법 시행령제27조 직업능력개발훈련을 위하여 근로자를 가르칠 수 있는 사람직업능력개발훈련교사의 정의30근로자직업능력 개발법 시행령제28조 직업능력개발훈련교사의 자격 취득(별표1)직업능력개발훈련교사의자격 31근로자직업능력 개발법 시행령제38조 다기능기술자과정의 학생선발방법정원 내 특별전형대상자32근로자직업능력 개발법 시행령제44조 교원 등의 임용교원을 임용할 때 자격증 소지자 우대33기능장려법 시행령제3조 영업의 우선적 인ㆍ허가등영업의 우선적 인ㆍ허가등34기상관측표준화법 시행령제5조 기상관측업무 종사자의 기준기상관측업무 종사자의 기준35기상산업진흥법 시행령제12조 기상 분야 자격기상예보사나 기상감정사 면허를 받으려는 사람의 자격36기술개발촉진법 시행령제15조 특정연구개발사업 참여기관 등의 기준연구전담요원의 자격37기술사법제6조 기술사사무소의 개설 등록등합동기술사 사무소 개설에 필요한 자격38기술사법 시행령제19조 합동기술사사무소의 등록기준 등합동사무소구성원의 요건39독학에 의한 학위취득에 관한 법률 시행규칙제4조 국가기술자격취득자에 대한 시험면제범위등자격취득분야와 동일한 분야의 시험에 응시하는 자에 대하여는 해당 과정별 인정시험 면제40독학에 의한 학위취득에 관한 법률 시행령제9조 시험과목면제 대상시험과목의 전부 또는 일부를 면제받을 수 있는 자41문화산업진흥 기본법 시행령제26조 기업부설창작연구소 등의 인력ㆍ시설 등의 기준기업부설창작연구소의 인력기준42법원계약직공무원규칙제3조 채용자격(별표2)전문계약직공무원의 채용자격기준43병역법제53조 전시근로소집 대상 등전시근로소집 대상44병역법 시행령제79조 기간산업 분야 종사자 등의 산업기능요원 편입(별표2)기간산업분야종사자등의 산업기능요원 편입45병역법 시행령제83조 전문연구요원 및 산업기능요원이 종사할 해당 분야 등분야에 종사해야할 전문연구요원 및 산업기능요원46부품·소재전문기업 등의 육성에 관한 특별조치법 시행령제14조 부품·소재기술개발전문기업의 지원기준 등부품·소재기술개발전문기업의 기술개발전담요원47비상대비자원 관리법제2조 대상자원의 범위대상자원의 범위48산업안전보건법 시행규칙제17조 안전관리대행기관의 인력·시설 및 장비기준(별표5)안전관리대행기관의 인력기준49선박직원법 시행령제11조 시험과목필기시험의 해당 과목을 면제50여성과학기술인육성및지원에관한법률시행령제2조 정의여성과학기술인의 자격51연구직 및 지도직공무원의 임용 등에 관한 규정제12조 전직시험의 면제(별표2의5)전직시험없이 전직임용 자격52연구직 및 지도직공무원의 임용 등에 관한 규정제26조의2 채용시험의 특전(별표5, 7)연구사 및 지도사공무원 채용시험 응시하는 경우 점수 가산53연구직 및 지도직공무원의 임용 등에 관한 규정제7조의2 특별채용시험의 응시자격(별표2의5)연구직 또는 지도직공무원의 특별채용시험 응시 자격54원자력법 시행령제283조 응시자격(별표5)원자력관계종사자의 면허시험 응시자격55장애인 등에 대한 특수교육법 시행령제17조 전문인력의 자격 기준 등자격이 있는 진로 및 직업교육을 담당하는 전문인력56중소기업인력지원 특별법제28조 근로자의 창업지원 등당해 직종과 관련된 분야에서 신기술에 기반한 창업을 하고자 하는 경우 지원57중소기업진흥에 관한 법률제48조 1차 시험의 면제1차 시험을 면제58중소기업창업 지원법 시행령제20조 중소기업상담회사의 등록요건(별표1)중소기업상담회사가 보유하여야 하는 전문인력59중소기업창업 지원법 시행령제6조 창업보육센터사업자의 지정(별표1)창업보육센터사업자의 전문인력60지방공무원 임용령제17조 특별임용의 요건특별임용 하려는 경우61지방공무원 임용령제55조의3 자격증 소지자에 대한 신규임용시험의 특전6급 이하 공무원 및 기능직공무원 신규임용시험 시 필기시험 점수 가산62지방공무원 평정규칙제23조 자격증 등의 가점5급 이하 공무원, 연구사·지도사 및 기능직공무원이 자격증을 소지한 경우 점수 가점 평정63지방공무원법제34조의2 신규임용시험의 가점공무원 신규임용시험시 점수 가산64지방자치단체를 당사자로 하는 계약에 관한 법률제57조 주민참여감독자의 자격주민대표자의추천을받을수있는사람의자격기준 65지방자치단체를 당사자로 하는 계약에 관한 법률 시행규칙제7조 원가계산을 할 때 단위당 가격의 기준지방자치단체의 장 또는 계약담당자는 가격을 적용함에 있어 당해 노임단가에 동 노임단가의 100분의 15이하에 해당하는 금액을 가산66지방자치단체를 당사자로 하는 계약에 관한 법률 시행령제106조 계약심의위원회의 구성계약심의위원회의 위원67지역균형개발 및 지방중소기업 육성에 관한 법률 시행령제59조 인력의 지역정착지원인력의 지역정착지원68풍수해보험법 시행령제16조의2 풍수해보험관리지도 작성 대행자의 기술인력 구비 조건(별표)풍수해보험관리지도 작성의 대행 업무를 하려는 자가 갖추어야 할 기술인력69헌법재판소 공무원 수당규칙제6조 특수업무수당(별표2)특수업무수당지급70환경영향평가법 시행규칙제13조 협의내용 관리책임자의 지정·통보(별표1)관리책임자의 자격기준71환경영향평가법 시행규칙제20조 평가대행자의 등록(별표1)평가대행자의 등록"
기상기사,진로 및 전망,"- 기상청(기상대, 기상연구소 등), 한국천문연구원 등의 정부기관 또는 연구기관에 진출하거나 TV 방송국의 일기예보 담당자 및 담당부서에 진출할 수 있다. 정부기관의 경우 기상기사 자격을 취득하면 취업 시 가산점이 부여되기도 하며, 자격수당이 따로 지급된다.「기상산업진흥법」에 의해 기상기사 자격을 취득한 후 실무 경력 2년이상 또는 교육과정을 이수한 사람이 기상예보사 면허를 취득한 경우 기상사업체 또는 기상정보지원기관에 고용될 수 있다. - 기상예보는 "
기상기사,취득방법,"① 시 행 처 : 한국산업인력공단② 관련학과 : 대학의 천문학과, 천문대기학과, 기상학과, 대기과학과, 천문기상학과나               물리학계열 학과.③ 시험과목    - 필기      1. 기상관측법     2. 대기열역학     3. 대기운동학     4. 기후학     5. 일기분석 및 예보론   - 실기 : 일기분석 및 예보론④ 검정방법   - 필기 : 객관식 4지 택일형, 과목당 20문항(과목당 30분)   - 실기 : 작업형(4시간 정도)⑤ 합격기준    - 필기 : 100점을 만점으로 하여 과목당 40점 이상, 전과목 평균 60점 이상.   - 실기 : 100점을 만점으로 하여 60점 이상. "
농업기계기사,개요,"노동력중심의 농업에서 기계중심의 농업으로 전환되면서 농업생산비 절감 등 농업경영개 선을 위해 경운기, 이앙기, 콤바인, 곡물건조기, 바인더, 관리기, 트랙터 등 다양한  농업기계의 사용이 증가하고 있다.  이에 따라 보다 편리하고 안전한 농업기계를 설 계, 제작하기 위한 전문 기술인력이 요구됨. "
농업기계기사,변천과정,’83.12.20.대통령령 제11281호’98.05.09. 대통령령 제15794호현재농업기계기사1급농업기계기사농업기계기사
농업기계기사,수행직무,"주로 금속재료의 특성, 설계, 가공방식에 관한 지식을 활용하여 농업기계를 설계하고,  기계부품, 공구, 기계를 제작하는 업무수행.  또는 농민들을 대상으로 각종 농업기계 의 안전사용을 위한 교육 등을 실시. "
농업기계기사,실시기관 홈페이지,http://www.q-net.or.kr
농업기계기사,실시기관명,한국산업인력공단 
